Absolute performance profile for SolverTime
Filter: gap <= 1% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
106.142072       19       26       36       19       28       35     39      41    28          49            8
107.072985       19       26       36       19       28       35     39      41    28          49            8
108.003898       19       26       36       19       28       35     39      41    28          49            8
108.934811       19       26       36       19       28       35     39      41    28          49            8
109.865724       19       26       36       19       28       35     39      41    28          49            8
110.796637       19       26       36       19       28       35     39      41    28          49            8
111.727550       19       26       36       19       28       35     39      41    28          49            8
112.658462       19       26       36       19       28       35     39      41    28          49            8
113.589375       19       26       36       19       28       35     39      41    28          49            8
114.520288       19       26       36       19       28       35     40      41    28          49            8
115.451201       19       26       36       19       28       35     40      41    28          49            8
116.382114       19       26       36       19       28       35     40      41    28          49            8
117.313027       19       26       36       19       28       35     40      41    28          49            8
118.243940       19       26       36       19       28       35     40      41    29          49            8
119.174853       19       26       36       19       28       35     40      42    29          49            8
120.105766       19       26       36       19       28       35     40      42    29          49            8
121.036679       19       26       36       19       28       35     40      42    29          49            8
121.967592       19       26       36       19       28       35     40      42    29          49            8
122.898505       19       26       36       19       28       35     40      42    29          49            8
123.829417       19       26       36       19       28       35     40      42    29          49            8
124.760330       19       26       36       19       28       35     40      42    29          49            8
125.691243       19       26       36       19       28       35     40      42    29          49            8
126.622156       19       26       36       19       28       35     40      42    29          49            8
127.553069       19       26       36       19       28       35     40      42    29          49            8
128.483982       19       26       36       19       28       35     40      42    29          49            8
129.414895       19       26       36       19       28       35     40      42    29          49            8
130.345808       19       26       36       19       28       35     40      42    29          49            8
131.276721       19       26       36       19       28       35     40      42    29          49            8
132.207634       19       26       36       19       28       35     40      42    29          49            8
133.138547       19       26       36       19       28       35     40      42    29          49            8
134.069459       19       26       36       19       28       35     40      42    29          49            8
135.000372       19       26       36       19       28       35     40      42    30          49            8
135.931285       19       26       36       19       28       36     40      42    30          49            8
136.862198       19       26       36       19       28       36     40      42    30          49            8
137.793111       19       26       36       19       28       36     40      42    30          49            8
138.724024       19       26       36       19       28       36     40      42    30          49            8
139.654937       19       26       36       19       28       36     40      42    30          49            8
140.585850       19       26       36       19       28       36     40      42    30          49            8
141.516763       19       26       36       19       28       36     40      42    30          49            8
142.447676       19       26       36       19       28       36     40      42    30          49            8
143.378589       19       26       36       19       28       36     40      43    30          50            8
144.309502       19       26       36       19       28       36     40      43    30          50            8
145.240414       19       27       36       19       28       36     40      43    30          50            9
146.171327       19       27       36       19       28       36     40      43    30          50            9
147.102240       19       27       36       19       28       36     40      43    30          50            9
148.033153       19       27       36       19       28       36     40      43    30          50            9
148.964066       19       27       36       19       28       36     40      43    30          50            9
149.894979       19       27       36       19       28       36     40      43    30          50            9
150.825892       19       27       36       19       28       36     40      43    30          50            9
151.756805       19       27       36       19       28       36     40      43    30          50            9
152.687718       19       27       36       19       28       36     40      43    30          50            9
153.618631       19       27       36       19       28       36     40      43    30          50            9
154.549544       19       27       36       19       28       36     40      43    30          50            9
155.480456       19       28       36       19       28       36     40      43    30          50            9
156.411369       19       28       36       19       28       36     40      43    30          50            9
157.342282       19       28       36       19       28       36     40      43    30          50            9
158.273195       19       28       36       19       28       36     40      43    30          50            9
159.204108       19       28       36       19       28       36     40      43    30          50            9
160.135021       19       28       36       19       28       36     40      43    30          50            9
161.065934       19       28       37       19       28       36     40      43    30          50            9
161.996847       19       28       37       19       28       36     40      43    30          50            9
162.927760       20       28       37       19       28       36     40      43    30          50            9
163.858673       20       28       37       19       28       36     40      43    30          50            9
164.789586       20       28       37       19       28       36     40      43    30          50            9
165.720498       20       28       37       19       28       36     40      43    30          50            9
166.651411       20       28       37       19       28       36     40      43    30          50            9
167.582324       20       28       37       19       28       36     40      43    30          50            9
168.513237       20       28       37       19       28       36     40      43    30          50            9
169.444150       20       28       37       19       28       36     40      43    30          50            9
170.375063       20       28       37       19       28       36     40      43    30          50            9
171.305976       20       28       37       19       28       36     40      43    30          50            9
172.236889       20       28       37       19       28       36     40      43    30          50            9
173.167802       20       28       37       19       28       36     40      43    30          50            9
174.098715       20       28       37       19       28       36     40      43    30          50            9
175.029628       20       28       37       19       28       36     40      43    30          50            9
175.960541       20       28       37       19       28       36     40      43    30          50            9
176.891453       20       28       37       19       28       36     40      43    30          50            9
177.822366       20       28       37       19       28       36     40      43    30          50            9
178.753279       20       28       37       19       28       36     40      43    30          50            9
179.684192       20       28       37       19       28       36     40      43    30          50            9
180.615105       20       28       37       19       28       36     40      43    30          50            9
181.546018       20       28       37       19       28       36     40      43    30          50            9
182.476931       20       28       37       19       28       36     40      43    30          50            9
183.407844       20       28       37       19       28       36     40      43    30          50            9
184.338757       20       28       37       19       28       36     40      43    30          50            9
185.269670       20       28       37       19       28       36     40      43    30          50            9
186.200583       20       28       37       19       28       36     40      43    30          50            9
187.131495       20       28       37       19       28       36     40      43    30          50            9
188.062408       20       28       37       19       28       36     40      43    30          50            9
188.993321       20       28       37       19       28       36     40      43    30          50            9
189.924234       20       28       37       19       28       36     40      43    30          50            9
190.855147       20       28       37       19       28       36     40      43    30          50            9
191.786060       20       28       37       19       28       36     40      43    30          50            9
192.716973       20       28       37       19       28       36     40      43    30          50            9
193.647886       20       28       37       19       28       36     40      43    30          50            9
194.578799       20       28       37       19       28       36     40      43    30          50            9
195.509712       20       28       37       19       28       36     40      43    30          50            9
196.440625       20       28       37       19       28       36     40      43    30          50            9
197.371538       20       28       37       19       28       36     41      43    30          50            9
198.302450       20       28       37       19       28       36     41      43    30          50            9
199.233363       20       28       37       19       28       36     41      43    30          50            9
200.164276       20       28       37       19       28       36     41      43    30          50            9
201.095189       20       28       37       19       28       36     41      43    30          50            9
202.026102       20       28       37       19       28       36     41      43    30          50            9
202.957015       20       28       37       19       29       36     41      43    30          50            9
203.887928       20       28       37       19       29       36     41      43    30          50            9
204.818841       20       28       37       19       29       36     41      43    30          50            9
205.749754       20       28       37       19       29       36     41      43    30          50            9
206.680667       20       28       37       19       29       36     41      43    30          50            9
207.611580       20       28       37       19       29       36     41      43    30          50            9
208.542492       20       28       37       19       29       36     41      43    30          50            9
209.473405       20       28       37       19       29       36     41      43    30          50            9
210.404318       20       28       37       19       29       36     41      43    30          50            9
211.335231       20       28       37       19       30       36     41      43    30          50            9
212.266144       20       28       37       19       30       36     41      43    30          50            9
213.197057       20       28       37       19       30       36     41      43    30          50            9
214.127970       20       28       37       19       30       36     41      43    30          50            9
215.058883       20       28       37       19       30       36     41      43    30          50            9
215.989796       20       28       37       19       30       36     41      43    30          50            9
216.920709       20       28       37       19       30       36     41      43    30          50            9
217.851622       20       28       37       19       30       36     41      43    30          50            9
218.782535       20       28       37       19       30       36     41      43    30          50            9
219.713447       20       28       37       19       30       36     41      43    30          50            9
220.644360       20       28       37       19       30       36     41      43    30          50            9
221.575273       20       28       37       19       30       36     41      43    30          50            9
222.506186       20       28       37       19       30       36     41      43    30          50            9
223.437099       20       28       37       19       30       36     41      43    30          50            9
224.368012       20       28       37       19       30       36     41      43    30          50            9
225.298925       20       28       37       19       30       36     41      43    30          50            9
226.229838       20       28       37       19       30       36     41      43    30          50            9
227.160751       20       28       37       19       30       36     41      43    30          50            9
228.091664       20       28       37       19       30       36     41      43    30          50            9
229.022577       20       28       37       19       30       36     41      43    30          50            9
229.953489       20       28       37       19       30       36     41      43    30          50            9
230.884402       20       28       37       19       30       36     41      43    30          50            9
231.815315       20       28       37       19       30       36     41      43    30          50            9
232.746228       20       28       37       19       30       36     41      43    30          50            9
233.677141       20       28       37       19       30       36     41      43    30          50            9
234.608054       20       28       37       19       30       36     41      43    30          50            9
235.538967       20       28       37       19       31       36     41      43    30          50            9
236.469880       20       28       37       19       31       36     41      43    30          50            9
237.400793       20       28       37       19       31       36     41      43    30          50            9
238.331706       20       28       37       19       31       36     41      43    30          50            9
239.262619       20       28       37       19       31       36     41      43    30          50            9
240.193532       20       28       37       19       31       36     42      43    30          50            9
241.124444       20       28       37       19       31       36     42      43    30          50            9
242.055357       20       28       37       19       31       36     42      43    30          50            9
242.986270       20       28       37       19       31       36     42      43    30          50            9
243.917183       20       28       37       19       31       36     42      43    30          50            9
244.848096       20       28       37       19       31       36     42      43    30          50            9
245.779009       20       28       37       19       31       36     42      43    30          50            9
246.709922       20       28       37       19       31       36     42      43    30          50            9
247.640835       20       28       37       19       31       36     42      43    30          50            9
248.571748       20       28       37       19       31       36     42      43    30          50            9
249.502661       20       28       37       19       31       36     42      43    30          50            9
250.433574       20       28       37       19       31       36     42      43    30          50            9
251.364486       20       28       37       19       31       36     42      43    30          50            9
252.295399       20       28       37       19       31       36     42      43    30          50            9
253.226312       20       28       37       19       31       36     42      43    30          50            9
254.157225       20       28       37       19       31       36     42      43    30          50            9
255.088138       20       28       37       19       31       36     42      43    30          50            9
256.019051       20       28       37       19       31       36     42      43    30          50            9
256.949964       20       28       37       19       31       36     42      43    30          50            9
257.880877       20       28       37       19       31       36     42      43    30          50            9
258.811790       20       28       37       19       31       37     42      43    30          50            9
259.742703       20       28       37       19       31       37     42      43    30          50            9
260.673616       20       28       37       19       31       37     42      43    30          50            9
261.604529       20       28       37       19       31       37     42      43    30          50            9
262.535441       20       28       38       19       31       37     42      43    30          50            9
263.466354       20       28       38       19       31       37     42      43    30          50            9
264.397267       20       28       38       19       31       37     42      43    30          50            9
265.328180       20       28       38       19       31       37     42      43    30          50            9
266.259093       20       28       38       19       31       37     42      43    30          50            9
267.190006       20       28       38       19       31       37     42      43    30          50            9
268.120919       20       28       38       19       31       37     42      43    30          50            9
269.051832       20       28       38       19       31       37     42      43    30          50            9
269.982745       20       28       38       19       31       37     42      43    30          50            9
270.913658       20       28       38       19       31       37     42      43    30          50            9
271.844571       20       28       38       19       31       37     42      43    30          50            9
272.775483       20       28       38       19       31       37     42      43    30          50            9
273.706396       20       28       38       19       31       37     42      43    30          50            9
274.637309       20       28       38       19       31       37     42      43    30          50            9
275.568222       20       28       38       19       31       37     42      43    30          50            9
276.499135       20       28       38       19       31       37     42      43    30          50            9
277.430048       20       28       38       19       31       37     42      43    30          50            9
278.360961       20       28       38       19       31       37     42      43    30          50            9
279.291874       20       28       38       19       31       37     42      43    30          50            9
280.222787       20       28       38       19       31       37     42      43    30          50            9
281.153700       20       28       38       19       31       37     42      43    30          50            9
282.084613       20       28       38       19       31       37     42      43    30          50            9
283.015526       20       28       38       19       31       37     42      43    30          50            9
283.946438       20       28       38       19       31       37     42      43    30          50            9
284.877351       20       28       38       19       31       37     42      43    30          50            9
285.808264       20       28       38       19       31       37     42      43    30          50            9
286.739177       20       28       38       19       31       37     42      43    30          50            9
287.670090       20       28       38       19       31       37     42      43    30          50            9
288.601003       20       28       38       19       31       37     42      43    30          50            9
289.531916       20       28       38       19       31       37     42      43    30          50            9
290.462829       20       28       38       19       31       37     42      43    30          50            9
291.393742       20       28       38       19       31       37     42      43    30          50            9
292.324655       20       28       38       19       31       37     42      43    30          50            9
293.255568       20       28       38       19       31       37     42      43    30          50            9
294.186480       20       28       38       19       31       37     42      43    30          50            9
295.117393       20       28       38       19       31       37     42      43    30          50            9
296.048306       20       28       38       19       31       37     42      43    30          50            9
296.979219       20       28       38       19       31       37     42      43    30          50            9
297.910132       20       28       39       19       32       37     42      43    30          51            9
298.841045       20       28       39       19       32       37     42      43    30          51            9
299.771958       20       28       39       19       32       37     42      43    30          51            9
300.702871       20       28       39       19       32       37     42      43    30          51            9
301.633784       20       28       39       19       32       37     42      43    30          51            9
302.564697       20       28       39       19       32       37     42      43    30          51            9
303.495610       20       28       39       19       32       37     42      43    30          51            9
304.426523       20       28       39       19       32       37     42      43    30          51            9
305.357435       20       28       39       20       32       37     42      43    30          51            9
306.288348       20       28       39       20       32       37     42      43    30          51            9
307.219261       20       28       39       20       32       37     42      43    30          51            9
308.150174       20       28       39       20       32       37     42      43    30          51            9
309.081087       20       28       39       20       32       37     42      43    30          51            9
310.012000       20       28       39       20       32       37     42      43    30          51            9
310.942913       20       28       39       20       32       37     42      43    30          51            9
311.873826       20       28       39       20       32       37     42      43    30          51            9
312.804739       20       28       39       20       32       37     42      43    30          51            9
313.735652       20       28       39       20       32       37     42      43    30          51            9
314.666565       20       28       39       20       32       37     42      43    30          51            9
315.597477       20       28       39       20       32       37     42      44    30          51            9
316.528390       20       28       39       20       32       37     43      44    30          51            9
317.459303       20       28       39       20       32       37     43      44    30          51            9
318.390216       20       28       39       20       32       37     43      44    30          51            9
319.321129       20       28       39       20       32       37     43      44    30          51            9
320.252042       20       28       39       20       32       37     43      44    30          51            9
321.182955       20       28       39       20       32       37     43      44    30          51            9
322.113868       20       28       39       20       32       37     43      44    30          51            9
323.044781       20       28       39       20       32       37     43      44    30          51            9
323.975694       20       28       39       20       32       37     43      44    30          51            9
324.906607       20       28       39       20       32       37     43      44    30          51            9
325.837520       20       28       39       20       32       37     43      44    31          51            9
326.768432       20       28       39       20       32       37     43      44    31          51            9
327.699345       20       28       39       20       32       37     43      44    31          51            9
328.630258       20       28       39       20       32       37     43      44    31          51            9
329.561171       20       28       39       20       32       37     43      44    31          51            9
330.492084       20       28       39       20       32       37     43      44    31          51            9
331.422997       20       28       39       20       32       37     43      44    31          51            9
