Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
116.664170       14       16       27       21       23       27     29    21          35            7
118.199570       14       16       27       21       23       27     29    21          35            7
119.755177       14       16       27       21       23       27     29    21          35            7
121.331257       14       16       27       21       23       27     29    21          35            7
122.928079       14       17       27       21       23       27     30    22          35            7
124.545917       14       17       27       21       23       27     30    22          35            7
126.185047       14       17       27       21       23       27     30    22          35            7
127.845750       14       17       27       21       23       27     30    22          35            7
129.528309       14       17       27       21       23       27     30    22          35            7
131.233011       14       17       27       21       23       27     30    22          35            7
132.960149       14       17       27       21       23       27     30    22          35            7
134.710018       14       17       27       21       23       27     30    22          35            7
136.482916       14       17       27       21       23       27     30    22          35            7
138.279147       14       17       27       21       23       27     30    22          35            7
140.099018       14       17       27       21       23       27     30    22          35            7
141.942841       14       17       27       21       23       27     30    22          35            7
143.810929       14       17       27       21       23       27     30    22          35            7
145.703603       14       17       27       21       23       27     30    22          35            7
147.621186       14       17       27       21       23       27     30    22          35            7
149.564007       14       17       27       21       23       27     30    22          35            7
151.532396       14       17       27       21       23       27     30    22          35            7
153.526691       14       17       27       21       23       27     30    22          35            7
155.547233       14       17       27       21       23       27     30    22          35            7
157.594367       15       17       27       21       23       27     30    22          35            7
159.668443       15       17       27       21       23       27     30    22          35            7
161.769815       15       17       27       21       23       27     31    22          35            7
163.898843       15       17       27       21       23       27     31    22          35            7
166.055892       15       17       27       21       23       27     31    22          35            7
168.241328       15       17       27       21       23       27     31    22          35            7
170.455527       15       17       27       21       23       27     31    22          35            7
172.698867       15       17       27       21       23       27     31    22          35            7
174.971731       15       17       27       21       23       27     31    22          35            7
177.274507       15       17       27       21       24       27     31    22          35            7
179.607591       15       17       27       21       24       27     31    22          35            7
181.971379       15       17       27       21       24       27     31    22          35            7
184.366277       15       17       27       21       24       27     31    22          35            7
186.792694       15       17       27       21       24       27     31    22          35            7
189.251045       15       17       27       21       24       27     31    22          35            7
191.741749       15       17       27       21       24       27     31    22          35            7
194.265234       15       17       27       21       24       27     31    22          35            7
196.821930       15       17       27       21       24       27     31    22          35            7
199.412273       15       17       27       21       24       27     31    22          35            7
202.036708       15       17       27       21       24       27     31    22          35            7
204.695683       15       17       27       21       24       27     31    22          35            7
207.389653       15       17       27       21       24       27     31    22          35            7
210.119077       15       17       27       21       24       27     31    22          35            7
212.884422       15       17       27       21       24       27     31    22          35            7
215.686162       15       17       27       21       24       27     31    22          35            7
218.524776       15       17       27       21       24       27     31    22          35            7
221.400747       15       17       27       21       24       27     31    22          35            7
224.314569       15       17       27       21       24       27     31    22          35            7
227.266740       15       17       27       21       24       27     31    22          35            7
230.257763       15       17       27       21       24       27     31    22          35            7
233.288151       15       17       27       21       24       27     31    22          35            7
236.358422       15       17       27       21       24       27     31    22          35            7
239.469099       15       17       27       21       24       27     31    22          35            7
242.620716       15       17       27       21       24       27     31    22          35            7
245.813811       15       17       27       21       24       27     31    22          35            7
249.048930       15       17       27       21       24       27     31    22          35            7
252.326625       15       17       27       21       24       27     31    22          35            7
255.647458       15       17       27       21       24       27     31    22          35            7
259.011996       15       17       27       21       24       27     31    22          35            7
262.420814       15       17       27       21       24       27     31    22          35            7
265.874495       15       17       27       21       24       27     31    22          35            7
269.373630       15       17       27       21       24       27     31    22          35            7
272.918816       15       17       27       21       24       27     31    22          35            7
276.510659       15       17       27       21       24       27     31    22          35            7
280.149775       15       17       27       21       24       27     31    22          35            7
283.836784       15       18       27       21       24       27     31    22          35            7
287.572317       15       18       27       21       24       27     31    22          35            7
291.357013       15       18       27       21       24       27     31    22          35            7
295.191519       15       18       27       21       24       27     31    22          35            7
299.076491       15       18       27       21       24       27     31    22          35            7
303.012591       15       18       27       21       24       27     31    22          35            7
307.000495       15       18       27       21       24       27     31    22          35            7
311.040882       15       18       27       21       24       27     31    22          35            7
315.134445       15       18       27       21       24       27     31    22          35            7
319.281882       15       18       27       21       24       27     31    22          35            7
323.483903       15       18       27       21       24       27     31    22          35            7
327.741226       15       18       27       21       24       27     31    22          35            7
332.054579       15       18       27       21       24       27     31    22          35            7
336.424700       15       18       27       21       24       27     31    22          35            7
340.852335       15       18       27       21       24       27     31    22          35            7
