Absolute performance profile for SolverTime
Filter: no fail
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
78.290832        15       20       25       20       22       27     27    20          34           11
78.922056        15       20       25       20       22       27     27    20          34           11
79.553281        15       20       25       20       22       27     27    20          34           11
80.184505        15       20       25       20       22       27     27    20          34           11
80.815729        15       20       25       20       22       27     27    20          34           11
81.446954        15       20       26       20       22       27     27    20          34           11
82.078178        15       20       26       20       22       27     27    20          34           11
82.709403        15       20       26       20       22       27     27    20          34           11
83.340627        15       20       26       20       22       27     27    20          34           11
83.971852        15       20       26       20       22       27     27    20          34           11
84.603076        15       21       26       20       22       27     27    20          34           11
85.234301        15       21       26       20       22       27     27    20          34           11
85.865525        15       21       26       20       22       27     27    20          34           11
86.496749        15       21       26       20       22       27     27    20          34           11
87.127974        15       21       26       20       22       27     27    20          34           11
87.759198        15       21       26       20       22       27     27    20          34           11
88.390423        15       21       26       20       22       27     27    20          34           11
89.021647        15       21       26       20       22       27     27    20          34           11
89.652872        15       21       26       20       22       27     28    20          34           11
90.284096        15       21       26       20       22       27     28    20          34           11
90.915321        15       21       26       20       22       27     28    20          34           11
91.546545        15       21       27       20       22       27     28    20          34           11
92.177770        15       21       27       20       22       27     28    20          34           11
92.808994        15       21       27       20       22       27     28    20          34           11
93.440218        15       21       27       20       22       27     28    20          34           11
94.071443        15       21       27       20       22       27     28    20          34           11
94.702667        15       21       27       20       22       27     28    20          34           11
95.333892        15       21       27       20       22       27     28    20          34           11
95.965116        15       21       27       20       22       27     28    20          34           11
96.596341        15       21       27       20       22       27     28    20          34           11
97.227565        15       21       27       20       22       27     28    20          34           11
97.858790        15       21       27       20       22       27     28    20          34           11
98.490014        15       21       27       20       22       27     28    20          34           11
99.121238        15       21       27       20       22       27     28    20          34           11
99.752463        15       21       27       20       22       27     28    20          34           11
100.383687       15       21       27       20       22       27     28    20          34           11
101.014912       15       21       27       20       22       27     28    20          34           11
101.646136       15       21       27       20       22       27     29    20          34           11
102.277361       15       21       27       20       22       27     29    20          34           11
102.908585       15       21       27       20       22       27     29    21          34           12
103.539810       15       21       27       20       22       27     29    21          34           12
104.171034       15       21       27       20       22       27     29    21          34           12
104.802259       15       21       27       20       22       27     29    21          34           12
105.433483       15       21       27       20       22       27     29    21          34           12
106.064707       15       21       27       20       22       27     29    21          34           12
106.695932       15       21       27       20       22       27     29    21          34           12
107.327156       15       21       27       20       22       27     29    21          34           12
107.958381       15       21       27       20       22       27     29    21          34           12
108.589605       15       21       27       20       22       27     29    21          34           12
109.220830       15       21       28       20       22       27     29    21          34           12
109.852054       15       21       28       20       22       27     29    21          34           12
110.483279       15       21       28       20       22       27     29    21          34           12
111.114503       15       21       28       20       22       27     29    21          34           12
111.745727       15       21       28       20       22       27     29    21          34           12
112.376952       15       21       28       20       22       27     29    21          34           12
113.008176       15       21       28       20       22       27     29    21          34           12
113.639401       15       21       28       20       22       27     29    21          34           12
