Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
3.437312           13       12       19       13       13       10     22      33    15          40            8
3.474743           13       12       19       13       13       10     22      33    15          40            8
3.512581           13       12       19       13       13       10     22      33    15          40            8
3.550831           13       13       20       13       13       11     22      33    15          40            8
3.589498           13       13       20       13       13       12     22      33    15          40            8
3.628586           13       13       20       13       13       13     22      33    15          40            8
3.668099           13       13       20       13       13       14     22      33    15          40            8
3.708043           13       13       20       13       13       14     22      33    15          40            8
3.748421           13       13       20       13       13       14     22      33    15          40            8
3.789240           13       14       20       13       13       14     22      33    15          40            8
3.830502           13       14       20       13       15       14     22      33    15          40            8
3.872215           13       14       20       13       16       14     22      33    15          40            8
3.914381           13       14       20       13       16       14     23      33    15          40            8
3.957007           13       14       20       13       16       14     23      33    15          40            8
4.000096           13       14       20       13       16       14     23      33    15          40            8
4.043655           13       14       20       13       16       14     23      33    15          40            8
4.087689           13       14       20       13       16       14     23      33    15          40            8
4.132201           13       14       20       13       16       14     23      33    15          40            8
4.177199           13       14       20       13       16       14     23      33    15          40            8
4.222686           13       14       21       13       17       14     23      33    15          40            9
4.268669           13       14       21       13       17       14     23      33    15          40            9
4.315153           13       14       21       13       17       14     23      33    15          40            9
4.362142           13       14       21       13       17       14     23      33    15          40            9
4.409644           13       14       21       13       17       16     23      33    15          40            9
4.457663           13       15       21       13       17       16     23      33    15          40            9
4.506204           13       15       21       13       17       16     23      33    15          40            9
4.555274           13       15       21       13       17       16     23      33    15          40            9
4.604879           13       15       21       13       17       16     23      33    15          40            9
4.655024           13       15       21       13       17       16     23      33    15          40            9
4.705715           13       15       21       13       17       17     23      33    15          40            9
4.756957           13       15       21       13       17       17     23      33    15          40            9
4.808758           13       15       21       13       17       17     23      33    15          40            9
4.861123           13       15       21       13       17       17     23      33    15          40            9
4.914058           13       15       21       13       17       17     23      33    15          40            9
4.967570           13       15       21       13       17       18     23      33    15          40            9
5.021664           13       15       21       13       17       18     23      33    15          40            9
5.076347           13       15       21       13       17       18     23      33    15          40            9
5.131626           13       15       21       13       17       18     23      33    15          40            9
5.187507           13       15       21       13       17       19     23      33    15          40            9
5.243996           13       15       21       13       17       19     23      33    15          40            9
5.301100           13       15       21       13       17       19     23      33    15          40            9
5.358826           13       15       21       13       17       19     23      33    15          40            9
5.417181           13       15       21       13       17       19     23      33    15          40            9
5.476171           13       15       21       13       17       19     23      33    15          40            9
5.535804           13       15       21       13       17       19     23      33    15          40            9
5.596086           13       15       21       13       17       19     23      33    15          40            9
5.657024           13       15       21       13       17       19     23      33    15          40            9
5.718627           13       16       22       13       17       19     23      33    15          40            9
5.780899           13       16       22       13       17       19     23      33    15          40            9
5.843850           13       16       22       13       17       19     23      33    15          40            9
5.907487           13       17       22       13       17       19     23      33    15          40            9
5.971816           13       17       22       13       17       19     23      33    15          40            9
6.036846           13       18       22       13       17       19     23      34    15          40            9
6.102584           13       18       22       13       17       19     24      34    15          40            9
6.169038           13       18       22       13       17       19     24      34    15          40            9
6.236216           13       18       22       13       17       19     24      34    16          40            9
6.304125           14       18       23       14       18       20     24      34    16          40            9
6.372774           14       19       23       14       18       20     24      34    16          40            9
6.442170           14       19       23       14       18       21     24      34    17          40           10
6.512322           14       19       23       14       18       21     24      34    17          40           10
6.583237           14       19       23       14       18       21     24      34    17          40           10
6.654925           14       19       23       14       18       21     24      34    17          40           10
6.727394           14       19       23       14       18       21     24      34    17          40           10
6.800652           14       19       23       14       18       21     24      34    17          40           10
6.874707           14       19       23       14       18       21     24      34    17          40           10
6.949569           14       19       23       14       18       21     24      34    17          40           10
7.025246           14       19       23       14       18       21     24      34    17          40           10
7.101748           14       19       23       14       18       21     24      34    17          40           10
7.179082           14       19       23       14       18       21     24      34    17          40           10
