Relative performance profile for SolverTime
Filter: no fail
             SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
30.570967         27       30       35       32       32       31     35    29          41           23
31.077787         27       30       35       32       32       31     35    30          41           23
31.593009         27       30       35       32       32       31     35    30          41           23
32.116773         27       30       35       32       32       31     35    30          41           23
32.649220         27       30       35       32       32       32     35    30          41           23
33.190495         27       30       35       32       32       32     35    30          41           23
33.740743         27       30       35       32       33       32     35    30          41           23
34.300113         27       30       35       32       33       32     35    30          41           23
34.868756         27       30       35       32       33       32     35    30          41           23
35.446827         27       30       35       32       33       32     35    30          41           23
36.034481         27       30       35       32       33       32     35    30          41           23
36.631878         27       30       35       32       33       32     35    30          41           23
37.239179         27       30       35       32       33       32     35    30          41           23
37.856547         27       30       35       32       33       32     35    30          41           23
38.484151         27       30       35       32       33       32     35    30          41           23
39.122160         27       30       35       32       33       32     35    30          41           23
39.770745         27       30       35       32       33       32     35    30          41           23
40.430084         27       30       35       32       33       32     35    30          41           23
41.100353         27       30       35       32       33       32     35    30          41           23
41.781734         27       30       35       32       33       32     35    30          41           23
42.474411         27       30       35       32       33       32     35    30          41           23
43.178572         27       30       35       32       34       32     35    30          41           23
43.894407         27       30       35       32       34       32     35    30          41           23
44.622109         27       30       35       32       34       32     35    30          41           23
45.361876         27       30       35       32       34       32     35    30          41           23
46.113907         27       30       35       32       34       32     35    30          41           23
46.878405         27       30       35       32       34       32     35    30          41           23
47.655577         27       30       35       32       34       32     35    30          41           23
48.445634         28       31       35       32       35       33     35    30          41           23
49.248789         28       31       36       32       35       33     35    30          41           23
50.065259         28       31       36       32       35       33     36    31          41           24
50.895264         28       31       36       32       36       33     36    31          41           24
51.739030         28       31       36       32       36       33     36    31          41           24
52.596784         28       31       36       32       36       33     36    31          41           24
53.468759         28       31       36       32       36       33     36    31          41           24
54.355189         28       31       36       32       36       33     36    31          41           24
55.256315         28       31       36       32       36       33     36    31          41           24
56.172381         28       31       36       32       36       34     36    31          41           24
57.103633         28       31       36       32       36       34     36    31          41           24
58.050324         28       31       36       32       36       34     36    31          41           24
59.012710         28       31       37       32       36       34     36    31          41           24
59.991051         28       31       37       33       36       34     36    31          41           24
60.985611         28       31       37       33       36       35     36    31          41           24
61.996659         28       31       37       33       36       35     36    31          41           24
63.024469         28       31       37       33       36       35     36    31          41           24
64.069319         28       31       37       33       36       35     36    31          41           24
65.131490         28       31       37       33       37       35     36    31          41           24
66.211271         28       31       37       33       37       35     36    31          41           24
67.308953         28       31       37       33       37       35     36    31          41           24
68.424833         28       31       37       33       37       35     36    31          41           24
69.559212         28       31       37       33       37       35     36    31          41           24
70.712398         28       32       37       33       37       35     36    31          41           24
71.884701         28       32       37       33       37       35     36    31          41           24
73.076440         28       32       37       33       37       35     36    31          41           24
74.287936         28       32       37       33       37       36     36    31          41           24
75.519517         28       32       37       33       37       36     36    31          41           24
76.771515         28       32       37       33       37       36     36    31          41           24
78.044270         28       32       37       33       37       36     36    31          41           24
79.338125         28       32       37       33       37       36     36    31          41           24
80.653430         28       32       37       33       37       36     37    32          41           25
81.990541         28       32       37       33       37       36     37    32          41           25
83.349819         28       32       37       33       37       36     37    32          41           25
84.731631         28       32       37       33       37       36     37    32          41           25
86.136353         28       32       37       33       37       36     37    32          41           25
87.564362         28       32       37       33       37       36     37    32          41           25
89.016046         28       32       37       33       37       36     37    32          41           25
90.491796         28       32       37       33       37       36     37    32          41           25
91.992012         28       32       37       33       37       36     37    32          41           25
93.517099         28       32       37       33       37       36     37    32          41           25
95.067470         28       32       37       33       37       36     37    32          41           25
96.643543         28       32       37       33       37       36     37    32          41           25
98.245746         28       33       37       33       37       36     37    32          41           25
99.874510         28       33       37       33       37       37     37    32          41           25
101.530278        28       33       37       33       37       37     37    32          41           25
103.213495        28       33       37       33       37       37     37    32          41           25
104.924617        28       33       37       33       37       37     37    32          41           25
106.664107        28       33       38       33       37       37     37    32          41           25
108.432435        28       33       38       33       37       37     37    32          41           25
110.230080        28       33       38       33       37       37     37    32          41           25
112.057526        28       33       38       33       37       37     37    32          41           25
113.915269        28       33       38       33       37       37     37    32          41           25
115.803810        28       33       39       33       37       37     37    32          41           25
117.723661        28       33       39       33       37       37     37    32          41           25
119.675340        28       33       39       33       37       37     37    32          41           25
