Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
3.088298            2        3        4        3        2        2      8      17     5          18            1
3.118997            3        4        4        3        2        2      8      17     5          18            1
3.150001            3        4        4        3        2        2      8      17     6          18            1
3.181314            3        4        4        3        2        2      8      17     6          18            1
3.212938            3        4        4        3        2        2      8      17     6          18            1
3.244876            3        4        4        3        2        2      8      17     6          18            1
3.277131            3        4        4        3        2        2      8      17     6          18            1
3.309708            3        4        4        3        2        2      8      17     6          18            1
3.342608            3        4        4        3        2        3      8      17     6          18            1
3.375835            3        4        4        3        2        3      8      17     6          18            1
3.409392            3        4        4        3        2        3      8      17     6          18            1
3.443283            3        4        4        3        2        3      8      17     6          18            1
3.477511            3        4        4        3        2        3      8      17     7          18            1
3.512079            3        4        4        3        2        3      8      17     7          18            1
3.546991            3        4        4        3        2        3      8      17     7          18            1
3.582250            3        4        4        3        2        3      8      17     7          18            1
3.617859            3        4        4        3        2        3      8      17     7          18            1
3.653823            3        4        4        3        2        3      8      17     7          18            1
3.690143            3        4        4        3        2        3      8      17     7          18            1
3.726825            3        4        4        3        2        3      8      17     7          18            1
3.763872            3        4        4        3        2        3      8      17     7          18            1
3.801286            3        4        4        3        2        3      8      17     7          18            1
3.839073            3        4        4        3        3        3      8      17     7          18            1
3.877235            3        4        4        3        3        3      9      17     7          18            1
3.915777            3        4        4        3        3        3      9      17     7          18            1
3.954702            3        4        4        3        3        3      9      17     7          18            1
3.994013            3        4        4        3        3        3      9      17     7          18            1
4.033716            3        4        4        3        3        3      9      17     7          18            1
4.073813            3        4        4        3        3        3      9      17     7          18            1
4.114308            4        4        4        3        3        3      9      17     7          18            1
4.155207            4        4        4        3        4        3      9      17     7          18            2
4.196511            4        4        4        3        4        4      9      17     7          18            2
4.238227            4        4        4        3        4        4      9      17     7          18            2
4.280357            4        4        4        3        4        4      9      17     7          18            2
4.322906            4        4        4        3        4        4      9      17     7          18            2
4.365877            4        4        4        4        4        4      9      17     7          18            2
4.409276            4        4        4        4        4        5      9      17     7          18            2
4.453107            4        5        4        4        4        5      9      17     7          18            2
4.497373            4        5        4        4        4        5      9      17     7          18            2
4.542079            4        5        4        4        4        5      9      17     7          18            2
4.587229            4        5        4        4        4        5      9      17     7          18            2
4.632829            4        5        4        4        4        5      9      17     7          18            2
4.678881            4        5        4        4        5        5      9      17     7          18            3
4.725391            4        5        4        4        5        5      9      17     7          18            3
4.772364            4        5        4        4        5        5      9      17     7          18            3
4.819804            4        6        4        4        5        5      9      17     7          18            3
4.867715            4        6        4        4        5        5      9      17     7          18            3
4.916102            4        6        4        4        5        5      9      17     7          18            3
4.964971            4        6        4        4        5        5      9      17     7          18            3
5.014325            4        6        4        4        5        5     10      17     7          18            3
5.064170            4        6        4        4        5        5     10      17     7          18            3
5.114510            4        6        4        5        5        5     10      17     7          18            3
5.165351            4        6        4        5        5        5     10      17     7          18            3
5.216697            4        6        4        5        5        5     10      17     7          18            3
5.268554            4        6        4        5        5        5     10      17     7          18            3
5.320926            4        6        4        5        5        5     10      17     7          18            3
5.373818            4        6        4        5        5        5     10      17     7          18            3
5.427236            4        6        5        6        5        5     10      17     7          18            3
5.481186            4        6        5        6        5        5     10      17     7          18            3
5.535671            4        6        5        6        5        5     10      17     7          18            3
5.590699            4        7        5        6        5        5     10      17     7          18            3
5.646273            4        7        5        6        5        5     10      17     7          18            3
5.702400            4        7        7        6        5        5     10      17     7          18            3
5.759084            4        7        7        6        5        5     10      17     7          18            3
5.816332            4        7        7        6        5        5     10      17     7          18            3
5.874150            4        7        7        6        5        5     10      17     7          18            3
5.932541            4        7        7        6        5        5     10      17     7          18            3
5.991514            4        7        7        6        5        5     10      17     7          18            3
6.051072            4        7        7        6        5        5     10      17     7          18            3
6.111223            5        7        7        6        5        5     10      17     7          18            3
6.171971            5        7        7        6        5        5     10      17     7          18            3
6.233324            5        7        7        6        5        5     10      17     7          18            3
6.295286            5        7        7        6        5        5     10      17     7          18            3
6.357864            5        7        7        6        5        5     10      17     7          18            3
6.421065            5        7        7        6        5        5     10      17     7          18            3
6.484893            5        7        7        6        5        5     10      17     7          18            3
6.549356            5        7        7        6        5        5     11      17     7          18            3
