Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
             SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
101.530278        18       21       25       23       25       26     23    21          27           16
103.213495        18       21       25       23       25       26     23    21          27           16
104.924617        18       21       25       23       25       26     23    21          27           16
106.664107        18       21       25       23       25       26     23    21          27           16
108.432435        18       21       25       23       25       26     23    21          27           16
110.230080        18       21       25       23       25       26     23    21          27           16
112.057526        18       21       25       23       25       26     23    21          27           16
113.915269        18       21       25       23       25       26     23    21          27           16
115.803810        18       21       26       23       25       26     23    21          27           16
117.723661        18       21       26       23       25       26     23    21          27           16
119.675340        18       21       26       23       25       26     23    21          27           16
121.659374        18       21       26       23       25       26     23    21          27           16
123.676301        18       22       26       24       25       26     24    22          27           17
125.726665        18       22       26       25       26       26     24    22          27           17
127.811022        18       22       26       25       26       26     24    22          27           17
129.929933        18       23       27       25       26       26     24    23          27           17
132.083974        19       23       27       25       26       26     24    23          27           18
134.273724        19       23       27       25       26       26     24    23          27           18
136.499778        19       23       27       25       26       26     24    23          27           18
138.762736        19       23       27       25       26       26     24    23          27           18
141.063210        19       23       27       25       26       26     24    23          27           18
143.401823        19       23       27       25       26       26     24    23          27           18
145.779207        19       23       27       25       26       26     24    23          27           18
148.196004        19       23       27       25       26       26     24    23          27           18
150.652867        19       23       27       25       26       26     24    23          27           18
153.150462        19       23       27       25       26       26     24    23          27           18
155.689463        19       23       27       25       26       26     24    23          27           18
158.270557        20       23       27       25       26       26     24    23          27           18
160.894441        20       23       27       25       26       26     25    23          27           18
163.561826        20       23       27       25       26       26     25    23          27           18
166.273431        20       23       27       25       26       26     25    23          27           18
169.029991        20       23       27       25       26       26     25    23          27           18
171.832250        20       23       27       25       26       26     25    23          27           18
174.680967        20       23       27       25       26       26     25    23          27           18
177.576911        20       23       27       25       27       26     25    23          27           18
180.520865        20       23       27       25       27       26     25    23          27           18
183.513626        20       23       27       25       27       26     25    23          27           18
186.556002        20       23       27       25       27       26     25    23          27           18
189.648816        20       23       27       25       27       26     25    23          27           18
192.792904        20       23       27       25       27       26     25    23          27           18
195.989116        20       23       27       25       27       26     25    23          27           18
199.238316        20       23       27       25       27       26     25    23          27           18
202.541384        20       23       27       25       27       26     25    23          27           18
205.899211        20       23       27       25       27       26     25    23          27           18
209.312706        20       23       27       25       27       26     25    23          27           18
212.782791        20       23       27       25       27       26     25    23          27           18
216.310405        20       23       27       25       27       26     25    23          27           18
219.896502        20       23       27       25       27       26     25    23          27           18
223.542050        20       23       27       25       27       26     26    24          27           19
227.248036        20       23       27       25       27       26     26    24          27           19
231.015462        20       23       27       25       27       26     26    24          27           19
234.845346        20       23       27       25       27       26     26    24          27           19
238.738724        20       23       27       25       27       26     26    24          27           19
242.696648        20       23       27       25       27       26     26    24          27           19
246.720188        20       23       27       25       27       26     26    24          27           19
250.810432        20       23       27       25       27       26     26    24          27           19
254.968487        20       23       27       25       27       26     26    24          27           19
259.195475        20       23       27       25       27       26     26    24          27           19
263.492541        20       23       27       25       27       26     26    24          27           19
267.860845        20       23       27       25       27       26     26    24          27           19
272.301569        20       23       27       25       27       26     26    24          27           19
276.815914        20       23       27       25       27       26     26    24          27           19
281.405099        20       24       27       25       27       26     26    24          27           19
286.070367        20       24       27       25       27       26     26    24          27           19
290.812977        20       24       27       25       27       26     26    24          27           19
295.634212        20       24       27       25       27       26     26    24          27           19
300.535377        20       24       27       25       27       26     26    24          27           19
305.517795        20       24       27       25       27       26     26    24          27           19
310.582814        20       24       27       25       27       26     26    24          27           19
315.731803        20       24       27       25       27       26     26    24          27           19
320.966155        20       24       27       25       27       26     26    24          27           19
326.287284        20       24       27       25       27       26     26    24          27           19
331.696629        20       24       27       25       27       26     26    24          27           19
337.195653        20       24       27       25       27       26     26    24          27           19
342.785843        20       24       27       25       27       26     26    24          27           19
348.468709        20       24       27       25       27       26     26    24          27           19
354.245789        20       24       27       25       27       26     26    24          27           19
360.118644        20       24       27       25       27       26     26    24          27           19
366.088861        20       24       27       25       27       26     26    24          27           19
372.158056        20       25       27       25       27       27     26    24          27           19
378.327869        21       25       27       26       27       27     26    24          27           19
384.599968        21       25       27       26       27       27     26    24          27           19
390.976049        21       25       27       26       27       27     26    25          27           20
397.457835        21       25       27       26       27       27     26    25          27           20
404.047080        21       25       27       26       27       27     26    25          27           20
410.745564        21       25       27       26       27       27     26    25          27           20
417.555099        22       25       27       27       27       27     26    25          27           21
424.477526        22       25       27       27       27       27     26    25          27           21
431.514715        22       25       27       27       27       27     26    25          27           21
438.668571        22       25       27       27       27       27     26    25          27           21
445.941027        22       25       27       27       27       27     26    25          27           21
453.334049        22       25       27       27       27       27     26    25          27           21
460.849636        22       25       27       27       27       27     26    25          27           21
468.489820        22       25       27       27       27       27     26    25          27           21
476.256666        22       25       27       27       27       27     26    25          27           21
484.152275        22       25       27       27       27       27     26    25          27           21
492.178781        22       26       27       27       27       27     26    25          27           21
500.338355        22       26       27       27       27       27     26    25          27           21
508.633201        22       26       27       27       27       27     26    25          27           21
517.065564        22       26       27       27       27       27     26    26          27           22
525.637722        22       26       27       27       27       27     26    26          27           22
534.351994        22       26       27       27       27       27     26    26          27           22
543.210735        22       26       27       27       27       27     26    26          27           22
552.216340        22       26       27       27       27       27     26    26          27           22
561.371244        22       26       27       27       27       27     26    26          27           22
570.677923        22       26       27       27       27       27     26    26          27           22
580.138893        22       26       27       27       27       27     26    26          27           22
589.756711        22       26       27       27       27       27     26    26          27           22
599.533977        22       26       27       27       27       27     26    26          27           22
609.473336        22       26       27       27       27       27     26    26          27           22
619.577474        22       26       27       27       27       27     26    26          27           22
629.849123        22       26       27       27       27       27     26    26          27           22
640.291061        22       26       27       27       27       27     26    26          27           22
650.906110        22       26       27       27       27       27     26    26          27           22
661.697140        22       26       27       27       27       27     26    26          27           22
672.667070        22       26       27       27       27       27     26    27          27           22
683.818863        22       26       27       27       27       27     27    27          27           22
695.155537        22       26       27       27       27       27     27    27          27           22
