                                 Instance                                 |                                   SHOTcq0@1                                   |                                   SHOTcq1@1                                   |                                   SHOTcq2@1                                   |                                   SHOThq0@1                                   |                                   SHOThq1@1                                   |                                   SHOThq2@1                                   |                                    baron@0                                    |                                   gurobi@0                                    |                                    scip@1                                     |
name                   #Vars #Disc #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
nvs15                      4     3     2 min  1.000000e+00  1.000000e+00  |normal      1.000000e+00    0.00  1.000000e+00    0.00   0.00   0.18        0  |normal     -1.056539e+00     inf  9.999864e-01   -0.00    inf   0.12        4  |normal     -2.734548e-01     inf  9.999906e-01   -0.00    inf   0.12        2  |normal      1.000000e+00    0.00  1.000000e+00    0.00   0.00   0.20       -5  |normal      9.999730e-01    0.00  9.999730e-01   -0.00   0.00   0.21        0  |normal      9.999812e-01    0.00  9.999812e-01   -0.00   0.00   0.19       -3  |normal      1.000000e+00    0.00  1.000000e+00    0.00   0.00   0.06        1  |normal      1.000000e+00    0.00  1.000000e+00    0.00   0.00   0.04        2  |normal      1.000000e+00    0.00  1.000000e+00    0.00   0.00   0.05        1  |
pedigree_ex1058         1059   999   868 min -2.202381e+04 -2.194487e+04  |timelim    -2.272848e+04      -- -1.828353e+04      --  24.31 901.23    76604  |timelim    -2.268564e+04      -- -2.012596e+04      --  12.72 905.38     1299  |timelim    -2.204039e+04      -- -2.193715e+04      --   0.47 900.59    43352  |timelim    -2.273383e+04      --           inf      --    inf 900.18      998  |timelim    -2.267724e+04      --           inf      --    inf 901.97       -8  |normal     -2.192097e+04      -- -2.192097e+04      --   0.00 900.16     8202 !|timelim    -2.244870e+04      --           inf      --    inf 920.11        4  |normal     -2.196309e+04      -- -2.194119e+04      --   0.10   8.67      291  |timelim    -2.200956e+04      -- -2.194487e+04      --   0.29 920.00    50160  |
pedigree_ex485           486   426   297 min -2.193157e+04 -2.193157e+04  |timelim    -2.268044e+04    3.41 -1.806600e+04   21.40  25.54 900.37   130305  |timelim    -2.254928e+04    2.82 -2.082084e+04    5.33   8.30 901.35    14099  |timelim    -2.198126e+04    0.23 -2.193157e+04    0.00   0.23 902.06   108941  |timelim    -2.271078e+04    3.55           inf     inf    inf 900.12     5192  |timelim    -2.250323e+04    2.61           inf     inf    inf 900.36       -9  |normal     -2.193157e+04    0.00 -2.193157e+04    0.00   0.00 599.80    12837  |normal     -2.193157e+04    0.00 -2.193157e+04    0.00   0.00 102.70        1  |normal     -2.195338e+04    0.10 -2.193157e+04    0.00   0.10   1.88      108  |normal     -2.193157e+04    0.00 -2.193157e+04    0.00   0.00  76.63      856  |
pedigree_ex485_2         486   426   297 min -2.576682e+04 -2.576682e+04  |normal     -2.575323e+04   -0.05 -2.575323e+04    0.05   0.00   7.83        0  |normal     -2.575843e+04   -0.03 -2.575843e+04    0.03   0.00 430.79    10630  |normal     -2.576682e+04    0.00 -2.576682e+04    0.00   0.00   3.61        0  |timelim    -2.577679e+04    0.04 -2.570501e+04    0.24   0.28 900.02       93  |normal     -2.576142e+04   -0.02 -2.576142e+04    0.02   0.00 234.70        8  |normal     -2.576682e+04    0.00 -2.576682e+04    0.00   0.00  11.92      -11  |normal     -2.576682e+04    0.00 -2.576682e+04    0.00   0.00   2.46        1  |normal     -2.576703e+04    0.00 -2.574533e+04    0.08   0.08   0.64        1  |normal     -2.578557e+04    0.07 -2.576053e+04    0.02   0.10  30.14      168  |
pedigree_sim2000        2001  1000   795 min            -- -9.820910e+03  |timelim    -1.033074e+04      -- -7.439540e+03      --  38.86 991.31        0  |timelim    -9.848652e+03      -- -9.522750e+03      --   3.42 912.02     3123  |timelim    -9.842440e+03      -- -9.596290e+03      --   2.57 902.11     3667  |timelim    -1.033074e+04      -- -7.320960e+03      --  41.11 997.86       -1  |timelim    -9.851150e+03      -- -9.713950e+03      --   1.41 900.16     1097  |timelim    -9.825120e+03      -- -9.781050e+03      --   0.45 900.80      486  |timelim    -9.838758e+03      --           inf      --    inf 920.76        1  |normal     -9.823945e+03      -- -9.815310e+03      --   0.09  12.61      261  |timelim    -9.941914e+03      -- -9.797810e+03      --   1.47 920.01      170  |
pedigree_sim400          401   150   102 min -2.641440e+03 -2.588210e+03  |timelim    -2.619250e+03      -- -2.221400e+03      --  17.91 902.52   231087  |timelim    -2.600746e+03      -- -2.587350e+03      --   0.52 900.28   135517  |timelim    -2.602405e+03      -- -2.581250e+03      --   0.82 900.22    68927  |timelim    -2.622720e+03      -- -2.533220e+03      --   3.53 900.02     4267  |timelim    -2.608480e+03      -- -2.489320e+03      --   4.79 900.11    50534  |timelim    -2.590850e+03      -- -2.579790e+03      --   0.43 900.02    23150  |timelim    -2.620530e+03      -- -2.587830e+03      --   1.26 920.07        1  |normal     -2.590060e+03      -- -2.588210e+03      --   0.07 742.78      421  |timelim    -2.649286e+03      -- -2.584050e+03      --   2.52 920.00    50189  |
pedigree_sp_top4_250     846   713   417 min -2.317619e+04 -2.317619e+04  |timelim    -2.352839e+04    1.52 -1.206401e+04   92.11  95.03 900.66   118233  |timelim    -2.356275e+04    1.67 -2.045836e+04   13.28  15.17 900.12     7452  |normal     -2.317619e+04    0.00 -2.317619e+04    0.00   0.00  36.24     7140  |timelim    -2.353154e+04    1.53 -2.226651e+04    4.09   5.68 900.02      549  |timelim    -2.351390e+04    1.46 -2.164177e+04    7.09   8.65 900.06     1326  |normal     -2.316889e+04   -0.03 -2.316889e+04    0.03   0.00  36.12       -6  |normal     -2.317619e+04    0.00 -2.317619e+04    0.00   0.00  60.34        1  |normal     -2.318583e+04    0.04 -2.317103e+04    0.02   0.06   4.71      345  |normal     -2.317619e+04    0.00 -2.317619e+04    0.00   0.00 134.72     1282  |
pedigree_sp_top4_300     606   473   247 min -2.317619e+04 -2.317619e+04  |timelim    -2.352728e+04    1.51 -1.344337e+04   72.40  75.01 900.35   158529  |timelim    -2.346266e+04    1.24 -2.171660e+04    6.72   8.04 901.35    12699  |normal     -2.317619e+04    0.00 -2.317619e+04    0.00   0.00  75.71    15523  |timelim    -2.352769e+04    1.52 -1.769363e+04   30.99  32.97 900.25     -176  |timelim    -2.342555e+04    1.08 -2.074663e+04   11.71  12.91 900.02     2552  |normal     -2.315981e+04   -0.07 -2.315981e+04    0.07   0.00  39.76       -5  |normal     -2.317619e+04    0.00 -2.317619e+04    0.00   0.00  30.39        1  |normal     -2.319873e+04    0.10 -2.317619e+04    0.00   0.10   2.85      107  |normal     -2.319051e+04    0.06 -2.317619e+04    0.00   0.06  43.89      832  |
pedigree_sp_top4_350tr   270   262   148 min -2.300331e+04 -2.300331e+04  |timelim    -2.337382e+04    1.61 -1.466910e+04   56.81  59.34 901.23   180437  |timelim    -2.324800e+04    1.06 -2.020119e+04   13.87  15.08 900.81    29056  |normal     -2.300331e+04    0.00 -2.300331e+04    0.00   0.00  81.41    18229  |timelim    -2.338019e+04    1.64 -1.728695e+04   33.07  35.25 900.09     4248  |timelim    -2.325487e+04    1.09 -1.985329e+04   15.87  17.13 900.01     7568  |normal     -2.300246e+04   -0.00 -2.300246e+04    0.00   0.00  36.88       -2  |normal     -2.300331e+04    0.00 -2.300331e+04    0.00   0.00  38.58        1  |normal     -2.302610e+04    0.10 -2.300331e+04    0.00   0.10   3.45      412  |normal     -2.302300e+04    0.09 -2.300331e+04    0.00   0.09  30.30     1551  |
pedigree_sp_top5_200    1391  1258   874 min -2.326425e+04 -2.317619e+04  |timelim    -2.351347e+04      -- -1.068480e+04      -- 120.06 900.80    98629  |timelim    -2.364770e+04      -- -2.132568e+04      --  10.89 906.70     2564  |normal     -2.317619e+04      -- -2.317619e+04      --   0.00  40.95     3671  |timelim    -2.355245e+04      -- -1.842176e+04      --  27.85 900.03      105  |timelim    -2.379620e+04      -- -1.949704e+04      --  22.05 900.03      228  |normal     -2.316512e+04      -- -2.316512e+04      --   0.00  52.05      -16  |normal     -2.317619e+04      -- -2.317619e+04      --   0.00 239.58        1  |normal     -2.318481e+04      -- -2.316165e+04      --   0.10  11.93      374  |timelim    -2.366821e+04      -- -2.311096e+04      --   2.41 920.00     1822  |
pedigree_sp_top5_250     968   835   539 min -2.323635e+04 -2.317619e+04  |timelim    -2.355693e+04      -- -1.201666e+04      --  96.04 900.50    97059  |timelim    -2.359047e+04      -- -2.160910e+04      --   9.17 902.55     3628  |normal     -2.317619e+04      -- -2.317619e+04      --   0.00  93.68    14864  |timelim    -2.355569e+04      -- -1.817537e+04      --  29.60 900.26      138  |timelim    -2.358444e+04      -- -2.184187e+04      --   7.98 900.84     1322  |normal     -2.316889e+04      -- -2.316889e+04      --   0.00  39.19       22  |normal     -2.317619e+04      -- -2.317619e+04      --   0.00  89.23        1  |normal     -2.318420e+04      -- -2.316185e+04      --   0.10   8.37      339  |normal     -2.317619e+04      -- -2.317619e+04      --   0.00 696.53     4980  |
watercontamination0202r  196     7   284 min  9.790446e+01  9.790446e+01  |timelim    -4.893181e+02     inf  9.790444e+01   -0.00    inf 900.22     5266  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   3.23        0  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   2.30        0  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00 469.98     1777  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   5.19        8  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   4.49      120  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   0.82        1  |normal      9.790444e+01    0.00  9.790444e+01   -0.00   0.00   0.08       28  |timelim    -3.713470e+03     inf  1.055019e+02    7.76    inf 920.00        6  |
watercontamination0303r  385    14   557 min  4.245441e+02  4.245441e+02  |timelim    -6.610834e+04     inf  4.245441e+02    0.00    inf 900.79     4670  |normal      4.245441e+02   -0.00  4.245441e+02    0.00   0.00  55.14      349  |normal      4.245441e+02   -0.00  4.245441e+02    0.00   0.00  34.71      369  |timelim    -1.799544e+04     inf  8.000530e+02   88.45    inf 900.01    10152  |normal      4.245441e+02   -0.00  4.245441e+02    0.00   0.00  83.86      475  |normal      4.245441e+02   -0.00  4.245441e+02    0.00   0.00  24.31      547  |normal      5.660445e+02  -33.33  5.660445e+02   33.33   0.00   6.09        1 !|normal      4.245441e+02   -0.00  4.245441e+02    0.00   0.00   0.70      216  |timelim    -1.184083e+04     inf  2.596621e+03  511.63    inf 920.00       41  |
