Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
106.142072        9       14       24       10       14       22     25      26    16          31            3
107.072985        9       14       24       10       14       22     25      26    16          31            3
108.003898        9       14       24       10       14       22     25      26    16          31            3
108.934811        9       14       24       10       14       22     25      26    16          31            3
109.865724        9       14       24       10       14       22     25      26    16          31            3
110.796637        9       14       24       10       14       22     25      26    16          31            3
111.727550        9       14       24       10       14       22     25      26    16          31            3
112.658462        9       14       24       10       14       22     25      26    16          31            3
113.589375        9       14       24       10       14       22     25      26    16          31            3
114.520288        9       14       24       10       14       22     26      26    16          31            3
115.451201        9       14       24       10       14       22     26      26    16          31            3
116.382114        9       14       24       10       14       22     26      26    16          31            3
117.313027        9       14       24       10       14       22     26      26    16          31            3
118.243940        9       14       24       10       14       22     26      26    17          31            3
119.174853        9       14       24       10       14       22     26      27    17          31            3
120.105766        9       14       24       10       14       22     26      27    17          31            3
121.036679        9       14       24       10       14       22     26      27    17          31            3
121.967592        9       14       24       10       14       22     26      27    17          31            3
122.898505        9       14       24       10       14       22     26      27    17          31            3
123.829417        9       14       24       10       14       22     26      27    17          31            3
124.760330        9       14       24       10       14       22     26      27    17          31            3
125.691243        9       14       24       10       14       22     26      27    17          31            3
126.622156        9       14       24       10       14       22     26      27    17          31            3
127.553069        9       14       24       10       14       22     26      27    17          31            3
128.483982        9       14       24       10       14       22     26      27    17          31            3
129.414895        9       14       24       10       14       22     26      27    17          31            3
130.345808        9       14       24       10       14       22     26      27    17          31            3
131.276721        9       14       24       10       14       22     26      27    17          31            3
132.207634        9       14       24       10       14       22     26      27    17          31            3
133.138547        9       14       24       10       14       22     26      27    17          31            3
134.069459        9       14       24       10       14       22     26      27    17          31            3
135.000372        9       14       24       10       14       22     26      27    18          31            3
135.931285        9       14       24       10       14       23     26      27    18          31            3
136.862198        9       14       24       10       14       23     26      27    18          31            3
137.793111        9       14       24       10       14       23     26      27    18          31            3
138.724024        9       14       24       10       14       23     26      27    18          31            3
139.654937        9       14       24       10       14       23     26      27    18          31            3
140.585850        9       14       24       10       14       23     26      27    18          31            3
141.516763        9       14       24       10       14       23     26      27    18          31            3
142.447676        9       14       24       10       14       23     26      27    18          31            3
143.378589        9       14       24       10       14       23     26      28    18          32            3
144.309502        9       14       24       10       14       23     26      28    18          32            3
145.240414        9       15       24       10       14       23     26      28    18          32            4
146.171327        9       15       24       10       14       23     26      28    18          32            4
147.102240        9       15       24       10       14       23     26      28    18          32            4
148.033153        9       15       24       10       14       23     26      28    18          32            4
148.964066        9       15       24       10       14       23     26      28    18          32            4
149.894979        9       15       24       10       14       23     26      28    18          32            4
150.825892        9       15       24       10       14       23     26      28    18          32            4
151.756805        9       15       24       10       14       23     26      28    18          32            4
152.687718        9       15       24       10       14       23     26      28    18          32            4
153.618631        9       15       24       10       14       23     26      28    18          32            4
154.549544        9       15       24       10       14       23     26      28    18          32            4
155.480456        9       16       24       10       14       23     26      28    18          32            4
156.411369        9       16       24       10       14       23     26      28    18          32            4
157.342282        9       16       24       10       14       23     26      28    18          32            4
158.273195        9       16       24       10       14       23     26      28    18          32            4
159.204108        9       16       24       10       14       23     26      28    18          32            4
160.135021        9       16       24       10       14       23     26      28    18          32            4
161.065934        9       16       25       10       14       23     26      28    18          32            4
161.996847        9       16       25       10       14       23     26      28    18          32            4
162.927760       10       16       25       10       14       23     26      28    18          32            4
163.858673       10       16       25       10       14       23     26      28    18          32            4
164.789586       10       16       25       10       14       23     26      28    18          32            4
165.720498       10       16       25       10       14       23     26      28    18          32            4
166.651411       10       16       25       10       14       23     26      28    18          32            4
167.582324       10       16       25       10       14       23     26      28    18          32            4
168.513237       10       16       25       10       14       23     26      28    18          32            4
169.444150       10       16       25       10       14       23     26      28    18          32            4
170.375063       10       16       25       10       14       23     26      28    18          32            4
171.305976       10       16       25       10       14       23     26      28    18          32            4
172.236889       10       16       25       10       14       23     26      28    18          32            4
173.167802       10       16       25       10       14       23     26      28    18          32            4
174.098715       10       16       25       10       14       23     26      28    18          32            4
175.029628       10       16       25       10       14       23     26      28    18          32            4
175.960541       10       16       25       10       14       23     26      28    18          32            4
176.891453       10       16       25       10       14       23     26      28    18          32            4
177.822366       10       16       25       10       14       23     26      28    18          32            4
178.753279       10       16       25       10       14       23     26      28    18          32            4
179.684192       10       16       25       10       14       23     26      28    18          32            4
180.615105       10       16       25       10       14       23     26      28    18          32            4
181.546018       10       16       25       10       14       23     26      28    18          32            4
182.476931       10       16       25       10       14       23     26      28    18          32            4
183.407844       10       16       25       10       14       23     26      28    18          32            4
184.338757       10       16       25       10       14       23     26      28    18          32            4
185.269670       10       16       25       10       14       23     26      28    18          32            4
